

🏆央卫频道,#genre#
海洋奇缘2 2024(HD中字),https://yzzy21.playback-speed.com/20250128/41291_30518b81/index.m3u8
海洋奇缘2 2024(HD国语),https://yzzy21.playback-speed.com/20250309/41880_12b5a4aa/index.m3u8
海绵宝宝：皮老板大电影2025(HD中字),https://yzzy21.playback-speed.com/20250308/41864_8532ed0f/index.m3u8
火影忍者剧场版：忍者之路2012(HD国语),https://yzzy21.playback-speed.com/20250307/41861_60497d38/index.m3u8
芭比之魅力公主学院2011(HD中字),https://yzzy21.playback-speed.com/20250304/41823_f54324fc/index.m3u8
小黄人和更多2022(HD中字),https://yzzy21.playback-speed.com/20250301/41786_d52dba3a/index.m3u8
达菲鸭江湖小子1988(HD中字),https://yzzy21.playback-speed.com/20250228/41780_f3ab43cb/index.m3u8
蜡笔小新：我们的恐龙日记2024(HD日语),https://yzzy21.playback-speed.com/20250227/41765_07ac464e/index.m3u8
蜡笔小新：我们的恐龙日记2024(HD国语),https://yzzy21.playback-speed.com/20250227/41764_661a5544/index.m3u8
你的颜色2024(HD中字),https://yzzy21.playback-speed.com/20250227/41742_5ac9f62e/index.m3u8
猎魔人：深渊海妖2025(HD中字),https://yzzy21.playback-speed.com/20250212/41532_a15f2dca/index.m3u8
迪士尼动画工作室短片收藏集2015(HD中字),https://yzzy21.playback-speed.com/20250208/41467_be3f39cd/index.m3u8
海洋奇缘2016(HD中字),https://svip.high24-playback.com/20250131/17277_d8876ed9/index.m3u8
海洋奇缘2016(HD国语),https://svip.high24-playback.com/20250131/17278_c1a336c3/index.m3u8
小倩2024(TS国语),https://yzzy21.playback-speed.com/20250131/41342_43a8d0f1/index.m3u8
哪吒之魔童闹海2025
昏行者2024(HD中字),https://yzzy21.playback-speed.com/20250130/41321_6b6dc0b2/index.m3u8
落凡尘2024(HD国语),https://yzzy21.playback-speed.com/20250124/41230_6e7abaa7/index.m3u8
落凡尘2024(HD粤语),https://yzzy21.playback-speed.com/20250124/41231_b0975c01/index.m3u8
魔狩人1989(DVD无字),https://svip.yyzy-play.vip/20250119/21451_509eb5f3/index.m3u8
离开2019(HD无对白),https://svip.high25-playback.com/20250118/17827_86e86749/index.m3u8
科学小怪蛋2008(HD中字),https://svip.yyzy-play.vip/20250118/21421_f7c661a2/index.m3u8
小鱼儿说故事2024(HD中字),https://yzzy21.playback-speed.com/20250113/41030_c5a20f77/index.m3u8
冰冻的圣诞节2 2017(HD中字),https://yzzy21.playback-speed.com/20250109/40953_08fe021c/index.m3u8
超级英雄美猴王——齐天儿2023(HD国语),https://yzzy21.playback-speed.com/20250104/40906_61baadd4/index.m3u8
超级无敌掌门狗：企鹅的复仇2024(HD中字),https://yzzy21.playback-speed.com/20241226/40766_e98f1ddf/index.m3u8
水牛之子2024(HD中字),https://yzzy21.playback-speed.com/20241225/40756_e39acfc4/index.m3u8
风之王国2023(HD中字),https://yzzy21.playback-speed.com/20241225/40752_b7680590/index.m3u8
千年女优2001(HD中字),https://yzzy21.playback-speed.com/20241220/40677_5f4ac04e/index.m3u8
辛普森一家2024(HD中字),https://yzzy21.playback-speed.com/20241218/40653_51aa6376/index.m3u8
穿靴子的猫：萌猫三剑客2012(HD中字),https://yzzy21.playback-speed.com/20241215/40607_9d418a67/index.m3u8
冰雪奇缘22019(HD中字版),https://v2.yzzy5-play.com/20220528/20742_7942184c/index.m3u8
冰雪奇缘22019(HD国语),https://svip.high24-playback.com/20241224/14171_abdb3bb6/index.m3u8
太空小子杰特之太空营地2023(HD中字),https://yzzy21.playback-speed.com/20241215/40599_d10a751f/index.m3u8
先知2014(HD中字),https://svip.high25-playback.com/20241213/14172_a9a19c14/index.m3u8
猫妖小杏2024(HD中字),https://yzzy21.playback-speed.com/20241206/40418_a20507d9/index.m3u8
未麻的部屋1997(HD中字),https://yzzy21.playback-speed.com/20241205/40376_64bd9a4f/index.m3u8
龙之天堂1988(DVD中字),https://svip.high24-playback.com/20241207/12700_dc5fc795/index.m3u8
那年圣诞不一样2024(HD中字),https://yzzy21.playback-speed.com/20241204/40360_d4c6e9e2/index.m3u8
22对决地球2021(HD中字),https://svip.high24-playback.com/20241204/12308_1a86e506/index.m3u8
赛马娘 新时代之扉2024(HD中字),https://yzzy21.playback-speed.com/20241203/40335_21071ee2/index.m3u8
名侦探柯南OVA10：怪盗基德孤岛决战2010(HD中字),https://svip.high25-playback.com/20241202/13127_1a177b5d/index.m3u8
工作细胞：细胞大作战2020(HD国语),https://yzzy21.playback-speed.com/20241202/40316_3d893b40/index.m3u8
工作细胞：细胞大作战2020(HD中字),https://yzzy21.playback-speed.com/20241202/40317_4a7b6d98/index.m3u8
赏金猎猪2024(HD中字),https://yzzy21.playback-speed.com/20241201/40302_dc65d25b/index.m3u8
2024-12-02 11:17:39

█████████████████████████████████████████████
🏆美国大片,#genre#
█████████████████████████████████████████████
速度与激情1HD中字,https://yzzy.play-cdn17.com/20230724/12450_b1d2b665/index.m3u8
速度与激情2HD中字,https://yzzy.play-cdn17.com/20230724/12451_fb4ec5d1/index.m3u8
速度与激情3HD中字,https://yzzy.play-cdn17.com/20230724/12452_4d526498/index.m3u8
速度与激情4HD中字,https://yzzy.play-cdn17.com/20230724/12453_99d3215f/index.m3u8
速度与激情5HD中字,https://yzzy.play-cdn17.com/20230724/12454_6a3326e4/index.m3u8
速度与激情6HD中字,https://yzzy.play-cdn17.com/20230724/12455_87ccb231/index.m3u8
速度与激情7HD中字,https://yzzy.play-cdn17.com/20230724/12456_499857b7/index.m3u8
速度与激情7HD国语,https://yzzy21.playback-speed.com/20250320/42090_04ac4332/index.m3u8
速度与激情8HD中字,https://yzzy.play-cdn17.com/20230731/14019_354d43e9/index.m3u8
速度与激情9HD中字,https://yzzy.play-cdn12.com/20221229/12848_19dd3dd1/index.m3u8
速度与激情9HD国语,https://svip.yyzy-play.vip/20250119/21453_eb12b2db/index.m3u8
速度与激情10HD中字,https://vip15.play-cdn15.com/20230610/15338_08b48b5a/index.m3u8
速度与激情:特别行动HD中字,https://yzzy.play-cdn10.com/20221215/19023_4e42ecd6/index.m3u8
速度与激情:特别行动HD国语,https://yzzy.play-cdn10.com/20221215/19022_20e56aa9/index.m3u8
█████████████████████████████████████████████
🏆阴阳路系,#genre#
█████████████████████████████████████████████
阴阳路1:抄墓碑(HD国语恐怖片),https://yzzy.play-cdn11.com/20221203/14660_802b969c/index.m3u8
阴阳路2:我在你左右(HD国语版恐怖片),https://yzzy.play-cdn17.com/20230821/16710_5501018d/index.m3u8
阴阳路3:升棺发财(HD国语版喜剧片),https://yzzy.play-cdn4.com/20220608/17558_1ff7740e/index.m3u8
阴阳路4:与鬼同行(HD国语版恐怖片),https://yzzy.play-cdn2.com/20220414/13039_6a5601bc/index.m3u8
阴阳路5:一见发财(HD国语版剧情片),https://yzzy.play-cdn2.com/20220414/13038_99dc30f3/index.m3u8
阴阳路6:凶周刊(HD国语恐怖片),https://yzzy.play-cdn11.com/20221231/21031_646d74ea/index.m3u8
阴阳路7:撞到正(HD国语恐怖片),https://yzzy.play-cdn11.com/20221231/21032_fb31b60b/index.m3u8
阴阳路8:棺材仔(DVD国语恐怖片),https://yzzy.play-cdn11.com/20221231/21030_256d4d5c/index.m3u8
阴阳路9:命转乾坤(DVD国语恐怖片),https://yzzy.play-cdn11.com/20221203/14667_86dc38a4/index.m3u8
阴阳路10:宣言咒(DVD国语恐怖片),https://yzzy.play-cdn11.com/20221203/14664_4e70b3bd/index.m3u8
阴阳路11:撩鬼攞命(DVD国语恐怖片),https://yzzy.play-cdn11.com/20221203/14666_8978feb7/index.m3u8
阴阳路12:美容尸(DVD国语恐怖片),https://yzzy.play-cdn11.com/20221203/14665_ff63873e/index.m3u8
阴阳路13:花鬼(DVD国语恐怖片),https://yzzy.play-cdn11.com/20221203/14668_94955cd6/index.m3u8
阴阳路14:双鬼拍门(DVD国语恐怖片),https://yzzy.play-cdn11.com/20221203/14669_385e04f3/index.m3u8
阴阳路15:客似魂来(DVD国语恐怖片),https://yzzy.play-cdn11.com/20221203/14670_fcf2acf0/index.m3u8
阴阳路16:回到武侠时代(DVD国语恐怖片),https://yzzy.play-cdn11.com/20221203/14671_7f93e95c/index.m3u8
阴阳路17:监房有鬼(DVD国语恐怖片),https://yzzy.play-cdn11.com/20221203/14673_74e7ba30/index.m3u8
阴阳路18:鬼上身(DVD国语恐怖片),https://yzzy.play-cdn11.com/20221203/14672_f5302e8d/index.m3u8
阴阳路19:我对眼见到嘢(DVD国语恐怖片),https://yzzy.play-cdn11.com/20221203/14674_f2f6505f/index.m3u8
阴阳路20:降头(DVD国语恐怖片),https://yzzy.play-cdn11.com/20221203/14675_396972f3/index.m3u8
阴阳路21:常在你左右(HD国语版剧情片),https://yzzy.play-cdn17.com/20230717/11379_c314a237/index.m3u8
█████████████████████████████████████████████
🏆狄仁杰系,#genre#
█████████████████████████████████████████████
狄仁杰之诡镇幽魂(HD国语恐怖片),https://cdn.yzzy29-play.com/20250703/236_01161aaa/index.m3u8
狄仁杰之通天谜案(HD国语剧情片),https://cdn.yzzy29-play.com/20250625/156_1c9ac015/index.m3u8
狄仁杰之夺命妖僧(HD国语动作片),https://yzzy21.playback-speed.com/20241113/39958_37f98c06/index.m3u8
狄仁杰之天宫蜃楼(HD国语剧情片),https://yzzy21.playback-speed.com/20240806/38044_516bb9ff/index.m3u8
狄仁杰之亢龙有悔(HD中字剧情片),https://svip.high25-playback.com/20240726/1025_eea27b68/index.m3u8
狄仁杰之幻术师(HD中字剧情片),https://svip.high23-playback.com/20240616/14575_857e9d22/index.m3u8
狄仁杰之通天玄案(HD国语动作片),https://yzzy21.playback-speed.com/20240224/38_93aa3142/index.m3u8
狄仁杰之幽兵借路(HD国语剧情片),https://yzzy.play-cdn17.com/20230909/18303_09465d37/index.m3u8
狄仁杰之飞头罗刹(HD国语版动作片),https://yzzy.play-cdn17.com/20230731/14063_cc15b010/index.m3u8
狄仁杰之幻涅魔蛾(HD国语版动作片),https://yzzy.play-cdn17.com/20230731/14062_08608837/index.m3u8
狄仁杰之深海龙宫(HD国语版剧情片),https://yzzy.play-cdn17.com/20230731/14061_7dfa9219/index.m3u8
狄仁杰之夺魂梦魇(HD国语版动作片),https://yzzy.play-cdn17.com/20230731/14060_d2a21f61/index.m3u8
狄仁杰之轮回图(HD国语版剧情片),https://yzzy.play-cdn17.com/20230717/11303_50915ff2/index.m3u8
狄仁杰之雷火玄龙(HD国语动作片),https://yzzy.play-cdn17.com/20230611/8173_5b91e041/index.m3u8
狄仁杰之运河惊龙(HD国语动作片),https://vip15.play-cdn15.com/20230410/7092_4860ec1c/index.m3u8
狄仁杰之龙隐迷窟(HD国语动作片),https://yzzy.play-cdn14.com/20230212/8544_42362b8a/index.m3u8
狄仁杰之东瀛邪术(HD国语动作片),https://yzzy.play-cdn10.com/20221123/14189_f4f63240/index.m3u8
狄仁杰之九龙玄棺(HD国语版动作片),https://yzzy.play-cdn8.com/20220730/11819_bf015d47/index.m3u8
狄仁杰之浴火麒麟(HD国语版动作片),https://yzzy.play-cdn8.com/20220723/9792_01d30412/index.m3u8
狄仁杰之借尸还魂(HD国语版动作片),https://yzzy.play-cdn7.com/20220709/4151_e2f7a8ba/index.m3u8
狄仁杰之九层妖楼(HD国语版剧情片),https://yzzy.play-cdn7.com/20220708/3981_4780d6f1/index.m3u8
狄仁杰之夺命天眼(HD国语版剧情片),https://yzzy.play-cdn4.com/20220601/15592_ae9919e4/index.m3u8
狄仁杰之无头神将(HD国语版动作片),https://yzzy.play-cdn4.com/20220601/15593_d641c79d/index.m3u8
狄仁杰之天神下凡(HD国语版剧情片),https://yzzy.play-cdn4.com/20220530/14488_ea179f5e/index.m3u8
狄仁杰之迷雾神都(HD国语版动作片),https://yzzy.play-cdn4.com/20220529/14061_e908a8c3/index.m3u8
狄仁杰之通天神教(HD国语版剧情片),https://v2.yzzy5-play.com/20220528/20713_a3b7a755/index.m3u8
狄仁杰之夺命奇香(HD国语版动作片),https://v2.yzzy5-play.com/20220522/19130_1509d84d/index.m3u8
狄仁杰之焚天异火(HD国语版剧情片),https://yzzy.play-cdn2.com/20220411/11901_40844895/index.m3u8
狄仁杰之通天教主(HD国语版剧情片),https://yzzy.play-cdn2.com/20220411/11900_bc9333e7/index.m3u8
狄仁杰之伏妖篇(HD国语版剧情片),https://yzzy.play-cdn2.com/20220406/8049_3f0d40b9/index.m3u8
狄仁杰之通天赤狐(HD国语版动作片),https://yzzy.play-cdn2.com/20220406/7983_7a35bc43/index.m3u8
狄仁杰之冥神契约(HD国语版剧情片),https://yzzy.play-cdn2.com/20220406/7984_ae0de5b3/index.m3u8
狄仁杰之骷髅将军(HD国语版动作片),https://yzzy.play-cdn2.com/20220406/7985_5046f630/index.m3u8
狄仁杰之鬼影血手(HD国语版剧情片),https://yzzy.play-cdn2.com/20220327/3169_eec88ff4/index.m3u8
狄仁杰之幽冥道(HD国语版动作片),https://yzzy.play-cdn2.com/20220324/1249_299d0308/index.m3u8
狄仁杰之通天帝国(HD国语版动作片),https://yzzy.play-cdn2.com/20220324/1248_1c8d339c/index.m3u8
狄仁杰之四大天王(HD国语版动作片),https://yzzy.play-cdn2.com/20220324/1247_d7827dcd/index.m3u8
狄仁杰之神都龙王(HD国语版动作片),https://yzzy.play-cdn2.com/20220324/1246_8a0328e3/index.m3u8
狄仁杰之恢诡赤目(HD国语版剧情片),https://yzzy.play-cdn2.com/20220324/1245_4677eda6/index.m3u8
狄仁杰之蚩尤血藤(HD国语版动作片),https://yzzy.play-cdn2.com/20220324/1244_0f30838b/index.m3u8
█████████████████████████████████████████████
🏆007系列,#genre#
█████████████████████████████████████████████
(1962)007:诺博士HD中字,https://yzzy.play-cdn4.com/20220615/20480_12c0bb06/index.m3u8
(1963)007:俄罗斯之恋HD中字,https://yzzy.play-cdn2.com/20220504/18490_5527b4c7/index.m3u8
(1964)007:金手指HD中字,https://vvip.high26-playback.com/20250612/10729_f9b9f0fe/index.m3u8
(1965)007:霹雳弹HD中字,https://yzzy.play-cdn2.com/20220504/18497_438df417/index.m3u8
*(1967)007:雷霆谷HD中字,https://vip.ffzy-online2.com/20230519/37605_17098b84/index.m3u8
*(1967)007别传:皇家夜总会HD中字,https://vip.ffzy-online2.com/20230518/37600_af383445/index.m3u8
(1969)007:女王密使HD中字,https://yzzy.play-cdn2.com/20220504/18496_841eaac0/index.m3u8
(1971)007:金刚钻HD中字,https://yzzy.play-cdn2.com/20220504/18493_e1e6b7a4/index.m3u8
(1973)007:你死我活HD中字,https://yzzy.play-cdn2.com/20220503/17874_158ee7fa/index.m3u8
(1974)007:金枪人HD中字,https://yzzy.play-cdn2.com/20220504/18494_7efb497d/index.m3u8
(1977)007:海底城HD中字,https://yzzy.play-cdn2.com/20220504/18491_684e11c5/index.m3u8
(1979)007:太空城HD中字,https://yzzy.play-cdn2.com/20220504/18498_0f3ff018/index.m3u8
(1981)007:最高机密HD中字,https://yzzy.play-cdn2.com/20220504/18500_6c713bc6/index.m3u8
*(1983)007外传:之巡弋飞弹HD中字,https://vip.ffzy-play7.com/20221224/9546_aa79da60/index.m3u8
*(1983)007:八爪女HD中字,https://vip.ffzy-play7.com/20221224/9547_99185294/index.m3u8
(1985)007:雷霆杀机HD中字,https://yzzy.play-cdn17.com/20230825/17096_a94ac250/index.m3u8
(1987)007:黎明生机HD中字,https://yzzy.play-cdn2.com/20220504/18495_3795f9f7/index.m3u8
(1989)007:杀人执照HD中字,https://yzzy.play-cdn2.com/20220504/18499_39bdf9c7/index.m3u8
(1995)007:黄金眼HD中字,https://v2.yzzy5-play.com/20220519/16824_ea966a00/index.m3u8
*(1997)007:明日帝国HD中字,https://vip.ffzy-play7.com/20221224/9556_b3acc075/index.m3u8
(1999)007:黑日危机HD中字,https://yzzy.play-cdn2.com/20220504/18492_40495627/index.m3u8
(2002)007:择日而亡HD中字,https://vip.ffzy-play7.com/20221224/9562_82951080/index.m3u8
(2006)007:大战皇家赌场HD中字,https://yzzy.play-cdn2.com/20220504/18487_de6f47d1/index.m3u8
*(2006)007:大战皇家赌场HD国语,https://vip.ffzy-play7.com/20221126/7040_c99863fb/index.m3u8
(2008)007:大破量子危机HD中字,https://yzzy.play-cdn2.com/20220504/18485_eff49624/index.m3u8
(2008)007:大破量子危机HD国语,https://yzzy.play-cdn10.com/20221122/13889_5ddec193/index.m3u8
(2012)007:大破天幕杀机HD中字,https://yzzy.play-cdn2.com/20220504/18486_dd7ea533/index.m3u8
(2015)007:幽灵党HD中字,https://yzzy.play-cdn2.com/20220504/18488_4386d5f8/index.m3u8
(2021)007:无暇赴死HD中字,https://yzzy.play-cdn17.com/20230730/13750_9133dcbc/index.m3u8

█████████████████████████████████████████████
🏆林正英合,#genre#
█████████████████████████████████████████████
败家仔,https://vip.ffzy-play7.com/20221207/8332_71c25e63/2000k/hls/mixed.m3u8
蝙蝠传奇,https://vip.ffzy-play7.com/20221206/8033_f037643b/2000k/hls/mixed.m3u8
搏命单刀夺命枪,https://vip.ffzy-play7.com/20221208/8546_fa0622b4/2000k/hls/mixed.m3u8
大内高手,https://vip.lzcdn2.com/20221112/22453_c40f2866/1200k/hls/mixed.m3u8
东方秃鹰,https://vip.ffzy-play7.com/20221209/9044_d3e0dbd4/2000k/hls/mixed.m3u8
多情剑客无情剑,https://vip.ffzy-play6.com/20221206/10288_62ea15ab/3000k/hls/mixed.m3u8
发钱寒,https://vip.ffzy-play7.com/20221224/9575_be9276d1/2000k/hls/mixed.m3u8
非洲和尚,https://vip.ffzy-play6.com/20221129/9317_8c6065f3/3000k/hls/mixed.m3u8
福星高照,https://vip.ffzy-play6.com/20221128/8904_328483ba/3000k/hls/mixed.m3u8
富贵列车,https://vip.ffzy-play7.com/20221206/8232_7462fce8/2000k/hls/mixed.m3u8
鬼打鬼,https://vip.ffzy-play7.com/20221115/4476_05997c13/2000k/hls/mixed.m3u8
鬼打鬼之黄金道士,https://vip.ffzy-play6.com/20221112/6296_32b14901/3000k/hls/mixed.m3u8
鬼打鬼之灵幻天师,https://vip.ffzy-play6.com/20221117/7433_03cf2e94/3000k/hls/mixed.m3u8
鬼干部,https://vip.ffzy-play6.com/20221112/6298_1dd44909/3000k/hls/mixed.m3u8
鬼咬鬼,https://vip.ffzy-play7.com/20221208/8822_26a70529/2000k/hls/mixed.m3u8
合气道,https://yzzy.play-cdn6.com/20220625/1515_8bf6c42a/1000k/hls/mixed.m3u8
洪福齐天,https://v5.fentvoss.com/yyv5/202504/05/g6byETNzAK23/video/2000k_1080/hls/index.m3u8
洪熙官,https://vip.ffzy-play7.com/20221223/9381_0fb84a1d/2000k/hls/mixed.m3u8
哗鬼旅行团,https://vip.ffzy-play6.com/20221129/9331_792c1e13/3000k/hls/mixed.m3u8
画皮之阴阳法王,https://vip.ffzy-play6.com/20221112/6372_478fbcc6/3000k/hls/mixed.m3u8
黄大仙,https://vip.ffzy-play6.com/20221129/9334_1b618e68/3000k/hls/mixed.m3u8
黄飞鸿少林拳,https://vip.ffzy-play7.com/20221128/7561_64e57fa4/2000k/hls/mixed.m3u8
黄飞鸿系列之一代宗师,https://vip.ffzy-play6.com/20221129/9335_097bc8c1/3000k/hls/mixed.m3u8
黄面老虎,https://vip.ffzy-play7.com/20221128/7563_962c84dc/2000k/hls/mixed.m3u8
僵尸叔叔,https://vip.ffzy-play6.com/20221205/9855_c705b6ee/3000k/hls/mixed.m3u8
僵尸至尊,https://vip.ffzy-play6.com/20221129/9344_44b64a1a/3000k/hls/mixed.m3u8
精灵变,https://vip.ffzy-play6.com/20221129/9345_57e7db60/3000k/hls/mixed.m3u8
老虎田鸡,https://vip.ffzy-play7.com/20221224/9583_f95a6383/2000k/hls/mixed.m3u8
李小龙的生与死,https://vip.ffzy-play7.com/20221128/7616_58d018a9/2000k/hls/mixed.m3u8
林世荣,https://vip.ffzy-play7.com/20221209/9096_70ae66c7/2000k/hls/mixed.m3u8
灵幻先生,https://vip.ffzy-play7.com/20221115/4538_ddf6020e/2000k/hls/mixed.m3u8
灵幻至尊,https://vip.ffzy-play7.com/20221112/3550_cbc3226a/2000k/hls/mixed.m3u8
六刺客,https://vip.ffzy-play6.com/20221207/10729_e7511f80/3000k/hls/mixed.m3u8
龙的心,https://vip.ffzy-play7.com/20221115/4539_8b9150f6/2000k/hls/mixed.m3u8
龙门秘指,https://vip.ffzy-play7.com/20221226/9856_9ba5efe5/2000k/hls/mixed.m3u8
龙争虎斗,https://vip.ffzy-play7.com/20221228/10118_7f88f7bd/2000k/hls/mixed.m3u8
陆小凤传奇之绣花大盗,https://vip.ffzy-online4.com/20230410/19075_6d68c802/2000k/hls/mixed.m3u8
猛龙过江,https://vip.ffzy-play7.com/20221208/8881_22a8bff4/2000k/hls/mixed.m3u8
密宗威龙,https://vip.ffzy-play7.com/20221112/3607_e49d9e93/2000k/hls/mixed.m3u8
霹雳大喇叭,https://vip.ffzy-play6.com/20221116/7273_4a3cfe1f/3000k/hls/mixed.m3u8
破戒,https://vip.ffzy-play6.com/20221128/9079_00447336/3000k/hls/mixed.m3u8
七小福,https://vip.ffzy-play6.com/20221117/7398_2ddb4dac/3000k/hls/mixed.m3u8
奇妙的家族,https://vip.ffzy-play7.com/20230117/11759_452a52a8/2000k/hls/mixed.m3u8
奇谋妙计五福星,https://vip.ffzy-play7.com/20221115/4730_a7515224/2000k/hls/mixed.m3u8
钱作怪,https://vip.ffzy-play7.com/20230204/13185_290d13f1/2000k/hls/mixed.m3u8
青蜂侠,https://vip.ffzy-play7.com/20221228/10200_d6cc00ae/2000k/hls/mixed.m3u8
驱魔道长,https://vip.ffzy-play7.com/20221112/3670_136b232e/2000k/hls/mixed.m3u8
驱魔警察,https://vip.ffzy-play6.com/20221205/9856_18a53055/3000k/hls/mixed.m3u8
群龙戏凤,https://vip.ffzy-play7.com/20230423/22931_b2b1c621/2000k/hls/mixed.m3u8
人吓鬼,https://vip.ffzy-play7.com/20221115/4745_3dce763c/2000k/hls/mixed.m3u8
人吓人,https://super.ffzy-online6.com/20230714/14967_5820b006/2000k/hls/mixed.m3u8
三德和尚与舂米六,https://vip.ffzy-play6.com/20221128/9099_38718b59/3000k/hls/mixed.m3u8
三勇士蛮荒救美,https://vip.lz-cdn16.com/20230630/29748_e678ba6d/2000k/hls/mixed.m3u8
少林英雄之方世玉洪熙官,https://vip.ffzy-play6.com/20221129/9401_ce41b202/3000k/hls/mixed.m3u8
身不由己,https://vip.ffzy-play6.com/20221128/8989_246e279f/3000k/hls/mixed.m3u8
神枪手与咖喱鸡,https://vip.ffzy-play7.com/20221129/7684_7ac9e104/2000k/hls/mixed.m3u8
神勇双响炮,https://vip.ffzy-play6.com/20221128/8991_916bbcd1/3000k/hls/mixed.m3u8
时来运转,https://vip.ffzy-play7.com/20221209/9156_396eac04/2000k/hls/mixed.m3u8
甩皮鬼,https://vip.ffzy-play6.com/20221112/6431_ce84a705/3000k/hls/mixed.m3u8
双龙出海,https://vip.ffzy-play6.com/20221128/8994_10fc14d3/3000k/hls/mixed.m3u8
死亡游戏,https://vip.ffzy-play6.com/20221128/9133_9ec7be0f/3000k/hls/mixed.m3u8
四大门派,https://vip.ffzy-play6.com/20221128/9134_0b15a161/3000k/hls/mixed.m3u8
跆拳震九州,https://yzzy.play-cdn7.com/20220625/514_a24ba1dc/1000k/hls/mixed.m3u8
太阳之子,https://vip.ffzy-play6.com/20221129/9413_5606ff04/3000k/hls/mixed.m3u8
唐山大兄,https://vip.ffzy-play7.com/20221208/8715_94658327/2000k/hls/mixed.m3u8
天地玄门,https://vip.ffzy-play6.com/20221112/6127_d615f342/3000k/hls/mixed.m3u8
铁甲无敌玛利亚,https://vip.ffzy-play6.com/20221128/9003_3adc165f/3000k/hls/mixed.m3u8
舞台姐妹,https://vip.ffzy-play6.com/20221128/9190_67fbf67d/3000k/hls/mixed.m3u8
舞台姊妹,https://vip.ffzy-play6.com/20221113/6760_3854605e/3000k/hls/mixed.m3u8
侠女,https://vip.ffzy-play6.com/20221207/10660_5351d881/3000k/hls/mixed.m3u8
咸鱼翻生,https://vip.ffzy-play6.com/20221116/7303_5bfc21ee/3000k/hls/mixed.m3u8
笑傲江湖,https://vip.ffzy-play7.com/20221129/7696_58fbd289/2000k/hls/mixed.m3u8
新僵尸先生,https://vip.ffzy-play6.com/20221129/9451_47cd067c/3000k/hls/mixed.m3u8
醒目仔蛊惑招,https://vip.ffzy-play7.com/20221227/10014_ac5cb8a8/2000k/hls/mixed.m3u8
羞羞鬼,https://vip.ffzy-play7.com/20221112/3366_3a1a794c/2000k/hls/mixed.m3u8
学校风云,https://vip.ffzy-play7.com/20221209/9201_9f4d986a/2000k/hls/mixed.m3u8
血符门,https://vip.ffzy-play6.com/20221128/9225_3ae2ace7/3000k/hls/mixed.m3u8
血玫瑰,https://vip.ffzy-play6.com/20221116/7310_02f7420d/3000k/hls/mixed.m3u8
妖怪都市,https://vip.ffzy-play6.com/20221129/9462_bbbcc871/3000k/hls/mixed.m3u8
一眉道人,https://vip.ffzy-play7.com/20221115/4803_1731be32/2000k/hls/mixed.m3u8
音乐僵尸,https://vip.ffzy-play6.com/20221207/10627_09b3f2e5/3000k/hls/mixed.m3u8
英雄无泪,https://vip.ffzy-play6.com/20221207/10694_f9088e66/3000k/hls/mixed.m3u8
赢钱专家,https://vip.ffzy-play6.com/20221113/6794_d514b390/3000k/hls/mixed.m3u8
杂家小子,https://vip.ffzy-play6.com/20221128/9261_f18e5614/3000k/hls/mixed.m3u8
赞先生与找钱华,https://vip.ffzy-play6.com/20221207/10710_1642c7db/3000k/hls/mixed.m3u8
直捣黄龙,https://vip.lz-cdn3.com/20230623/19785_d14d1e58/2000k/hls/mixed.m3u8
中国最后一个太监,https://vip.ffzy-play6.com/20221128/9044_42d732f5/3000k/hls/mixed.m3u8
钟馗嫁妹,https://vip.ffzy-play7.com/20221129/7746_6b5ae2e8/2000k/hls/mixed.m3u8
追魂伞,https://vip.ffzy-play7.com/20221129/7753_bd15d501/2000k/hls/mixed.m3u8

█████████████████████████████████████████████
🏆周星驰合,#genre#
█████████████████████████████████████████████
伴我纵横,https://vip.ffzy-play7.com/20221126/7087_cafd78d5/2000k/hls/mixed.m3u8
暴风眼,https://vip.ffzy-play7.com/20230213/14539_252712d5/2000k/hls/mixed.m3u8
迟到的钢琴,https://vip.ffzy-play6.com/20221127/8752_554f93c9/3000k/hls/mixed.m3u8
第六感,https://vip.ffzy-play7.com/20230325/19608_e95a3a84/2000k/hls/mixed.m3u8
赌豪,https://vip.ffzy-play7.com/20221113/3889_e13fa0f9/2000k/hls/mixed.m3u8
赌神,https://vip.ffzy-online.com/20221017/865_74da177a/2000k/hls/mixed.m3u8
赌神2,https://vip.ffzy-play7.com/20230116/11633_72296dc8/2000k/hls/mixed.m3u8
赌圣,https://vip.ffzy-play7.com/20230118/11963_d17bc05a/2000k/hls/mixed.m3u8
赌侠,https://vip.ffzy-online.com/20221017/869_4ed0959f/2000k/hls/mixed.m3u8
赌侠2：上海滩赌圣,https://vip.ffzy-online.com/20221017/870_24fd00ae/2000k/hls/mixed.m3u8
飞狐外传,https://vip.lz-cdn.com/20220731/26529_5862e7cc/1000k/hls/mixed.m3u8
飞女正传,https://vip.ffzy-play7.com/20221113/4102_e33b4c49/2000k/hls/mixed.m3u8
花心梦里人,https://vip.ffzy-play7.com/20221117/5144_8902cf15/2000k/hls/mixed.m3u8
黄飞鸿之铁鸡斗蜈蚣,https://vip.ffzy-play6.com/20221112/6386_1c2673b1/3000k/hls/mixed.m3u8
火舞风云,https://vip.ffzy-play7.com/20221117/5035_7a0d5a2c/2000k/hls/mixed.m3u8
精装追女仔之3狼之一族,https://vip.ffzy-play6.com/20221129/9346_67ee848d/3000k/hls/mixed.m3u8
